date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-12-03,35.266941487093256,37.115612492360704,35.21954040828548,36.499387618448054,36.499387618448054,747467,0.0,0.0
2018-12-04,36.57049337408144,36.66529553773497,35.575056189836324,36.52309229225466,36.52309229225466,427185,0.0,0.0
2018-12-05,35.551354997789986,35.740962947739035,34.39001218111718,35.172139097891886,35.172139097891886,435014,0.0,0.0
2018-12-06,34.60331602307866,34.8877261164126,33.84488790203133,34.05819456791414,34.05819456791414,229459,0.0,0.0
2018-12-07,34.36631000914357,35.48025174821474,34.05819754093984,34.129300974597754,34.129300974597754,253762,0.0,0.0
2018-12-10,33.7026822877286,34.50851513438652,33.22866424256654,33.22866424256654,33.22866424256654,193384,0.0,0.0
2018-12-11,33.58417459150528,34.08189493831274,33.20496236122038,33.27606216807544,33.27606216807544,205858,0.0,0.0
2018-12-12,33.82118476649835,34.10559485320952,33.181261167280596,33.607878105582586,33.607878105582586,207650,0.0,0.0
2018-12-13,34.08189989098276,34.41371109275856,33.32347170373032,34.129300974597754,34.129300974597754,193353,0.0,0.0
2018-12-14,33.65527785650436,34.67441727545314,33.489372280505805,34.03449370147564,34.03449370147564,172980,0.0,0.0
2018-12-17,34.176700028453425,34.224101109253255,32.9442538453045,32.9442538453045,32.9442538453045,206396,0.0,0.0
2018-12-18,32.73094821829871,33.98709317371055,32.091020949426095,33.79748884445871,33.79748884445871,286163,0.0,0.0
2018-12-19,33.844891300629904,36.26238276143113,33.46567539379127,36.26238276143113,36.26238276143113,398828,0.0,0.0
2018-12-20,35.385446720338216,36.2149782741872,35.17213643660899,35.50395122803093,35.50395122803093,380857,0.0,0.0
2018-12-21,35.575054956233764,37.16301464942615,35.31434359052087,35.788361625292964,35.788361625292964,649369,0.0,0.0
2018-12-24,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,0,0.0,0.0
2018-12-25,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,0,0.0,0.0
2018-12-26,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,35.788361625292964,0,0.0,0.0
2018-12-27,36.973408018925255,37.21041704468761,34.74552462334754,34.95883129994536,34.95883129994536,237923,0.0,0.0
2018-12-28,34.36631177037813,34.81662751250501,33.93969476303784,34.508518644981905,34.508518644981905,284736,0.0,0.0
2018-12-31,34.508518644981905,34.508518644981905,34.508518644981905,34.508518644981905,34.508518644981905,0,0.0,0.0
2019-01-01,34.508518644981905,34.508518644981905,34.508518644981905,34.508518644981905,34.508518644981905,0,0.0,0.0
2019-01-02,34.46110968134286,35.8594650538029,33.678982817145396,35.788361625292964,35.788361625292964,197015,0.0,0.0
2019-01-03,35.740961624148134,35.740961624148134,34.8403266075964,35.077335632137874,35.077335632137874,223586,0.0,0.0
2019-01-04,35.0773353874731,35.740961374854564,35.0773353874731,35.717259025977455,35.717259025977455,163950,0.0,0.0
2019-01-07,36.02537041541218,36.64159530331668,35.906865907466745,36.428285019132545,36.428285019132545,187987,0.0,0.0
2019-01-08,36.61789846725298,37.13931765740831,36.02537583833303,36.40459176743025,36.40459176743025,278310,0.0,0.0
2019-01-09,36.5230899660872,39.10648673405149,36.499387618448054,39.10648673405149,39.10648673405149,477150,0.0,0.0
2019-01-10,38.98798389363478,40.812952629191635,37.94514564945104,40.52854252772977,40.52854252772977,695069,0.0,0.0
2019-01-11,41.0025612556007,41.97429970304427,38.86948003421108,39.13019140785809,39.13019140785809,484480,0.0,0.0
2019-01-14,38.86947576614907,38.86947576614907,37.63702969685793,37.80293527256572,37.80293527256572,262026,0.0,0.0
2019-01-15,38.20585198063166,38.869477936996425,37.68443287794165,38.466563340211906,38.466563340211906,312692,0.0,0.0
2019-01-16,38.86947950232274,39.48570440443564,38.750974991644924,39.48570440443564,39.48570440443564,149840,0.0,0.0
2019-01-17,39.10649064620938,40.76555388574554,39.01168847910994,40.552247201536375,40.552247201536375,369086,0.0,0.0
2019-01-18,41.00255719266409,41.476575194891424,40.410034689879936,41.21586384707825,41.21586384707825,301796,0.0,0.0
2019-01-21,41.19217096575769,41.19217096575769,40.457441511392375,40.955161930990926,40.955161930990926,122117,0.0,0.0
2019-01-22,40.93145838582369,41.80839106556217,40.83665622127333,41.263273194691465,41.263273194691465,148452,0.0,0.0
2019-01-23,42.0691060649683,47.02259372687473,41.71359249258829,46.12196223668889,46.12196223668889,1224218,0.0,0.0
2019-01-24,46.169358809474375,47.733616205140144,44.083678665449305,45.031714765781544,45.031714765781544,779462,0.0,0.0
2019-01-25,45.268723135593184,46.07455236262281,44.5102949895999,44.98431303290454,44.98431303290454,360438,0.0,0.0
2019-01-28,44.53399378467689,45.55313330251301,43.89407014860745,44.46289397125747,44.46289397125747,241278,0.0,0.0
2019-01-29,44.4628968463083,45.647942032868,44.01257750553307,45.05541943958815,45.05541943958815,222237,0.0,0.0
2019-01-30,45.5057333288857,46.85668406379284,45.26872430113108,46.2404627615133,46.2404627615133,305933,0.0,0.0
2019-01-31,46.92778696644603,47.16479599152909,45.031714765781544,45.031714765781544,45.031714765781544,442301,0.0,0.0
2019-02-01,45.031714765781544,45.529435165044255,44.581399064712016,45.031714765781544,45.031714765781544,218099,0.0,0.0
2019-02-04,45.0317190282514,45.26872807576852,44.41549405811849,45.19762463821917,45.19762463821917,180285,0.0,0.0
2019-02-05,45.38723008613811,45.74274363772666,44.794707500157195,45.410932436165695,45.410932436165695,149697,0.0,0.0
2019-02-06,45.26872263739952,45.26872263739952,42.9223347954524,43.25414597552572,43.25414597552572,504678,0.0,0.0
2019-02-07,42.99343235434604,43.443751636806994,41.90319309377463,42.18760317842498,42.18760317842498,358009,0.0,0.0
2019-02-08,42.0453992942187,43.20674567847515,41.855794968721945,42.25870958510859,42.25870958510859,341057,0.0,0.0
2019-02-11,42.75642214232833,43.84666498863385,42.543115488971765,43.53855256541965,43.53855256541965,262880,0.0,0.0
2019-02-12,43.84666901260747,44.03627695325342,41.263272122777245,41.974299187846555,41.974299187846555,335766,0.0,0.0
2019-02-13,42.42461488246885,42.94603400689221,41.097362914417864,41.974299187846555,41.974299187846555,286542,0.0,0.0
2019-02-14,41.97429716985962,42.61422077436242,41.61878365441689,42.235004911301985,42.235004911301985,126857,0.0,0.0
2019-02-15,42.09280322879849,43.3726504850477,41.78469078074719,43.25414597552572,43.25414597552572,210235,0.0,0.0
2019-02-18,43.60966004489759,43.82296671809414,42.7801284679566,42.89863297894817,42.89863297894817,175537,0.0,0.0
2019-02-19,42.898632743775885,43.49115529548549,41.476578619672814,42.09280352003907,42.09280352003907,195196,0.0,0.0
2019-02-20,42.069103140673924,43.27785064933232,41.66618850994473,43.27785064933232,43.27785064933232,208144,0.0,0.0
2019-02-21,43.25414687448763,43.25414687448763,42.187606266623554,42.66162431456314,42.66162431456314,223595,0.0,0.0
2019-02-22,42.47201625952779,42.946034306211075,42.02170056176695,42.25870958510859,42.25870958510859,226400,0.0,0.0
2019-02-25,42.258712722525196,43.32525340674583,42.258712722525196,43.135645450701304,43.135645450701304,133219,0.0,0.0
2019-02-26,43.13564479409832,44.0362798592473,42.61422563526603,44.012577508925915,44.012577508925915,195883,0.0,0.0
2019-02-27,43.822967467240794,45.102818377710996,43.23044490215386,44.91321043358903,44.91321043358903,324647,0.0,0.0
2019-02-28,45.03171708926859,46.216762275828295,44.84210913612486,45.05541943958815,45.05541943958815,297051,0.0,0.0
2019-03-01,45.50573173946028,45.742740758936634,44.93691153930528,45.742740758936634,45.742740758936634,131284,0.0,0.0
2019-03-04,45.505734501783856,45.90864913605757,44.48659493287682,44.889509567150526,44.889509567150526,148171,0.0,0.0
2019-03-05,44.69990299324398,45.031714177436825,44.34438946026422,44.46289397125747,44.46289397125747,73539,0.0,0.0
2019-03-06,44.77100411645142,44.865809897902,44.29698605861088,44.557697437011484,44.557697437011484,161360,0.0,0.0
2019-03-07,44.55769600420791,44.79470502550689,43.84666894031098,43.9414711022423,43.9414711022423,131665,0.0,0.0
2019-03-08,43.9177756278051,44.32069027060735,43.2778519461226,43.372654115086334,43.372654115086334,151725,0.0,0.0
2019-03-11,43.13563931683831,43.68076075677377,43.04083716053234,43.111936969526596,43.111936969526596,224415,0.0,0.0
2019-03-12,43.63336427658643,43.87037330879718,41.83209418519644,42.63792344812464,42.63792344812464,272189,0.0,0.0
2019-03-13,42.661619182893084,43.63335751086931,42.211303538106215,43.60965516473516,43.60965516473516,244917,0.0,0.0
2019-03-14,43.63336382860604,43.77556707659,43.230445584807846,43.51485931371735,43.51485931371735,163167,0.0,0.0
2019-03-15,43.3963539000734,44.320687650473594,43.325250469318604,44.10738097467993,44.10738097467993,379343,0.0,0.0
2019-03-18,44.10737925265789,44.913208459162824,43.60965887327683,44.65249709539739,44.65249709539739,190879,0.0,0.0
2019-03-19,44.41548974439608,45.10281808532363,43.988876393475685,44.62880003632699,44.62880003632699,136610,0.0,0.0
2019-03-20,45.221322668269345,45.221322668269345,44.01257519484996,44.10738097467993,44.10738097467993,162623,0.0,0.0
2019-03-21,44.131080723879265,44.29698632181508,43.27785038457902,43.9177740431719,43.9177740431719,163792,0.0,0.0
2019-03-22,44.34438915201815,44.72360141467819,43.82296641409581,44.05997543443482,44.05997543443482,139258,0.0,0.0
2019-03-25,43.79926673214972,44.48659142963985,43.44375320935057,43.72816330429578,43.72816330429578,191781,0.0,0.0
2019-03-26,43.96517494326713,44.1547828900363,43.39635471943043,44.03627837536442,44.03627837536442,108192,0.0,0.0
2019-03-27,44.15478506892609,47.40180820787106,43.5622624663277,46.43006969302132,46.43006969302132,723255,0.0,0.0
2019-03-28,46.690774694070726,47.970621893919,46.0508510941466,47.68621180689388,47.68621180689388,359905,0.0,0.0
2019-03-29,47.87582326916994,48.49204818357924,46.477471461856744,47.401805216999946,47.401805216999946,382104,0.0,0.0
2019-04-01,47.638812817561536,49.60598839849626,47.283299289072275,48.349839874540066,48.349839874540066,424529,0.0,0.0
2019-04-02,48.58685028677562,50.48292249308882,48.58685028677562,50.41181906205793,50.41181906205793,327180,0.0,0.0
2019-04-03,50.95693870771694,52.118281445630146,50.83843419909434,52.118281445630146,52.118281445630146,439970,0.0,0.0
2019-04-04,52.14198304779195,52.26048755471875,48.49204568103473,49.060865867695156,49.060865867695156,663474,0.0,0.0
2019-04-05,49.060866931518596,49.2741736020239,47.54401065655265,48.349839874540066,48.349839874540066,364301,0.0,0.0
2019-04-08,48.63425062960469,49.39267877731093,47.99432699299226,48.39724160741707,48.39724160741707,346123,0.0,0.0
2019-04-09,48.75275400285685,48.80015508289394,48.06542930114251,48.183933809470545,48.183933809470545,219034,0.0,0.0
2019-04-10,48.183934346749375,49.27417366564168,48.183934346749375,49.27417366564168,49.27417366564168,305732,0.0,0.0
2019-04-11,49.58228584033925,50.71992984998825,49.46378133134395,50.55402426068895,50.55402426068895,313065,0.0,0.0
2019-04-12,50.90953635900526,50.90953635900526,49.4163788642727,49.4163788642727,49.4163788642727,224398,0.0,0.0
2019-04-15,49.53488574964147,50.55402527065551,49.53488574964147,50.364417329180924,50.364417329180924,147744,0.0,0.0
2019-04-16,50.48292044169727,50.791032885997055,49.037163996543995,49.22677193276468,49.22677193276468,151137,0.0,0.0
2019-04-17,49.17937253924071,49.17937253924071,47.47290828767927,47.638813881384976,47.638813881384976,417129,0.0,0.0
2019-04-18,47.638813523266194,48.11283156827382,46.47747075958579,47.875822545770006,47.875822545770006,234317,0.0,0.0
2019-04-19,47.875822545770006,47.875822545770006,47.875822545770006,47.875822545770006,47.875822545770006,0,0.0,0.0
2019-04-22,47.875822545770006,47.875822545770006,47.875822545770006,47.875822545770006,47.875822545770006,0,0.0,0.0
2019-04-23,48.11282981228076,49.17937037462195,48.11282981228076,49.060865867695156,49.060865867695156,200317,0.0,0.0
2019-04-24,49.653391440569436,50.340716176213355,48.94236435550162,50.056306065480385,50.056306065480385,231765,0.0,0.0
2019-04-25,50.15111305285184,50.36441973691396,49.084572399599544,49.748194801779846,49.748194801779846,184297,0.0,0.0
2019-04-26,49.39267778233548,50.24591169161146,49.39267778233548,50.1511095312344,50.1511095312344,115018,0.0,0.0
2019-04-29,50.364417329180924,50.57772400304565,49.84299820247884,50.364417329180924,50.364417329180924,105646,0.0,0.0
2019-04-30,50.24591715246271,50.9332419310731,49.77189906611873,50.9332419310731,50.9332419310731,204851,0.0,0.0
2019-05-01,50.9332419310731,50.9332419310731,50.9332419310731,50.9332419310731,50.9332419310731,0,0.0,0.0
2019-05-02,50.95694289333941,51.35985753245768,49.8666998778703,50.435523735864535,50.435523735864535,195634,0.0,0.0
2019-05-03,50.435523735864535,50.435523735864535,50.435523735864535,50.435523735864535,50.435523735864535,0,0.0,0.0
2019-05-06,49.84299844728617,50.19851198312063,49.32157931802309,49.72449393534134,49.72449393534134,123856,0.0,0.0
2019-05-07,50.008903206008924,51.17024595709575,49.77189418607523,49.79559653465685,49.79559653465685,200001,0.0,0.0
2019-05-08,49.914100755072994,51.02804241900527,49.914100755072994,50.9569389901435,50.9569389901435,198611,0.0,0.0
2019-05-09,51.0754468500764,52.023482986504746,50.53032534833594,50.79103673244208,50.79103673244208,214150,0.0,0.0
2019-05-10,51.12284415323631,51.19394758150474,50.08000592686796,50.26961386342691,50.26961386342691,148390,0.0,0.0
2019-05-13,50.269612614790574,50.506621625484605,48.657950618777114,49.01346413481815,49.01346413481815,288105,0.0,0.0
2019-05-14,49.297879267261415,50.10370853946484,48.8949646311597,49.62969046958733,49.62969046958733,198223,0.0,0.0
2019-05-15,50.17480981595687,50.364417759049786,49.20307498437057,49.60598960314883,49.60598960314883,149510,0.0,0.0
2019-05-16,49.58228683089245,50.57772400304565,49.58228683089245,50.364417329180924,50.364417329180924,275199,0.0,0.0
2019-05-17,50.38811872641602,50.43551980677179,49.32157814429361,50.03260519904188,50.03260519904188,153340,0.0,0.0
2019-05-20,49.866702346101,50.103711394545336,48.065435747806646,48.89496741736184,48.89496741736184,219997,0.0,0.0
2019-05-21,48.942365060438156,49.46378420703728,47.89952676723991,48.65795494560871,48.65795494560871,207672,0.0,0.0
2019-05-22,48.82385743114778,49.39267762453408,47.970623524597734,48.183933809470545,48.183933809470545,457361,0.0,0.0
2019-05-23,48.34984294261339,49.653392629791696,48.34984294261339,48.82386101067823,48.82386101067823,262750,0.0,0.0
2019-05-24,50.64882677990391,53.30332707689905,50.317015598956004,51.7627684490526,51.7627684490526,713424,0.0,0.0
2019-05-27,51.90497987965964,52.61600700129881,51.12284932256236,51.28875492765064,51.28875492765064,163662,0.0,0.0
2019-05-28,51.193947707347355,52.28419063288837,50.67252859288146,50.67252859288146,50.67252859288146,715676,0.0,0.0
2019-05-29,50.9569416562821,50.98064400596636,48.8475627273313,49.70079306890284,49.70079306890284,431101,0.0,0.0
2019-05-30,49.7841630348236,51.14191220883932,48.73607684585323,51.04663296790386,51.04663296790386,255550,1.05,0.0
2019-05-31,50.260565862264244,50.78460895000788,49.16483643225209,49.49832104057623,49.49832104057623,420938,0.0,0.0
2019-06-03,49.712702359561106,49.927086106141054,48.35495316990182,48.35495316990182,48.35495316990182,364295,0.0,0.0
2019-06-04,48.35495153291746,49.30775845967446,47.02102038158968,49.30775845967446,49.30775845967446,473776,0.0,0.0
2019-06-05,49.78416347093627,50.37966781867475,49.47450048317825,49.9747255891466,49.9747255891466,192364,0.0,0.0
2019-06-06,50.18910494432365,50.64169042258836,49.49832136522229,50.49876792741634,50.49876792741634,203944,0.0,0.0
2019-06-07,50.73696896582463,52.309101852436484,50.71314733873324,52.285280225345105,52.285280225345105,272333,0.0,0.0
2019-06-10,55.286626527005296,55.50100664386459,52.4043839555803,54.42909879022773,54.42909879022773,886619,0.0,0.0
2019-06-11,54.57201942995847,54.69112029852262,52.45202178871469,52.761684773915476,52.761684773915476,588078,0.0,0.0
2019-06-12,52.99988421066088,53.09516344750871,50.070002244216205,50.09382387076312,50.09382387076312,611566,0.0,0.0
2019-06-13,49.7841656249719,51.40393824783805,48.831358627364786,49.21248288027573,49.21248288027573,679503,0.0,0.0
2019-06-14,49.30775832271877,49.8556230310163,49.16483583023421,49.66506091926021,49.66506091926021,452545,0.0,0.0
2019-06-17,49.665061339190515,49.99854231158087,48.47405267398211,48.59315354050295,48.59315354050295,254724,0.0,0.0
2019-06-18,48.59315475997782,49.5936013369257,47.78327030117956,48.71225562948757,48.71225562948757,407216,0.0,0.0
2019-06-19,49.06955900859255,49.641241737348864,48.831357265832395,49.450683250876864,49.450683250876864,252944,0.0,0.0
2019-06-20,49.450683250876864,49.450683250876864,49.450683250876864,49.450683250876864,49.450683250876864,0,0.0,0.0
2019-06-21,49.4268569511058,49.61741905423679,48.140569115643736,48.25966997576688,48.25966997576688,694667,0.0,0.0
2019-06-24,48.80753316290232,49.18865738586173,47.9500091132486,47.9500091132486,47.9500091132486,388256,0.0,0.0
2019-06-25,48.59315643550821,48.87899780525363,48.069113318529915,48.21203218606752,48.21203218606752,511096,0.0,0.0
2019-06-26,48.307311779336736,49.66506091926021,48.23585053309445,49.66506091926021,49.66506091926021,303547,0.0,0.0
2019-06-27,49.66506394920197,51.07045279413626,49.3554009530403,50.998995178204495,50.998995178204495,400852,0.0,0.0
2019-06-28,51.189550465438145,52.07089977662424,51.0466316078428,51.284833338504995,51.284833338504995,730590,0.0,0.0
2019-07-01,51.99943639962101,52.070897642825265,50.189101866905524,51.59449420102328,51.59449420102328,314376,0.0,0.0
2019-07-02,51.54685382055808,51.54685382055808,49.95090292855191,51.213372846587845,51.213372846587845,279829,0.0,0.0
2019-07-03,50.97517157515709,51.403935427489614,50.54640772282457,51.403935427489614,51.403935427489614,135919,0.0,0.0
2019-07-04,51.21337298925268,51.35629548402094,50.379666917334625,50.85607038700209,50.85607038700209,112503,0.0,0.0
2019-07-05,50.8560702505468,51.78505556003773,50.736969383449505,51.66595469294043,51.66595469294043,176654,0.0,0.0
2019-07-08,51.38011819189048,51.785060451335646,50.97517593244531,51.68978120252632,51.68978120252632,310115,0.0,0.0
2019-07-09,51.28483561884521,51.475397738782156,50.52259077376755,50.61787001640096,50.61787001640096,233709,0.0,0.0
2019-07-10,50.71314910080793,51.689777690768835,50.64169148639088,51.4277543223393,51.4277543223393,166681,0.0,0.0
2019-07-11,51.59449829780908,51.78505678192505,51.21337406023696,51.78505678192505,51.78505678192505,302002,0.0,0.0
2019-07-12,51.80887643100675,52.30910151938101,51.57067470028948,51.73741518485758,51.73741518485758,222447,0.0,0.0
2019-07-15,51.73741565252899,52.1661794986298,51.57067516645367,51.92797776575935,51.92797776575935,87193,0.0,0.0
2019-07-16,51.951801225375725,52.16618133865283,51.71359948410334,51.880339976059986,51.880339976059986,86161,0.0,0.0
2019-07-17,51.927979445960574,52.92842602945331,51.68977770538277,52.23764243564574,52.23764243564574,229762,0.0,0.0
2019-07-18,51.927978694287255,52.64258390567653,51.76123820523044,52.30910292756289,52.30910292756289,170772,0.0,0.0
2019-07-19,52.54730828622586,53.80977467228605,52.42820740945261,53.11899104086933,53.11899104086933,419776,0.0,0.0
2019-07-22,53.11898723441516,53.928871684569614,53.09516560689942,53.571569079853816,53.571569079853816,160718,0.0,0.0
2019-07-23,53.595390561000315,53.833592296826986,53.023707848884335,53.47628969308698,53.47628969308698,154854,0.0,0.0
2019-07-24,53.476291824830476,54.04797455973565,53.35719095216938,53.97651694387514,53.97651694387514,224553,0.0,0.0
2019-07-25,54.02415283472142,54.16707169124165,52.69022169917968,52.80932256361484,52.80932256361484,289483,0.0,0.0
2019-07-26,52.88078610186911,53.69067056127294,52.23764213296958,53.40482920116983,53.40482920116983,195770,0.0,0.0
2019-07-29,53.59538962161989,53.881230972667865,52.952245673094446,53.095164531283444,53.095164531283444,77286,0.0,0.0
2019-07-30,53.19044713213679,53.80976945045495,52.952245401705966,53.80976945045495,53.80976945045495,110565,0.0,0.0
2019-07-31,53.762133021252495,55.04842462270239,53.50011328303375,54.78640124981348,54.78640124981348,464597,0.0,0.0
2019-08-01,54.73876162783463,55.286626367266805,54.14325726642362,54.78640124981348,54.78640124981348,273775,0.0,0.0
2019-08-02,54.30999438811925,54.762576220818936,53.6430288178224,53.71449006368812,53.71449006368812,201647,0.0,0.0
2019-08-05,53.59539129214677,53.833593031222975,50.42730743549919,50.42730743549919,50.42730743549919,363738,0.0,0.0
2019-08-06,50.427308776303455,52.88078748095759,50.403490782564596,51.90415887090967,51.90415887090967,322859,0.0,0.0
2019-08-07,52.47584276462378,52.80932373859402,50.80843062543255,51.213372846587845,51.213372846587845,301255,0.0,0.0
2019-08-08,51.99944174987567,52.49966323443397,51.57067788120414,51.90415887090967,51.90415887090967,189706,0.0,0.0
2019-08-09,52.42820300728998,52.833145227383774,51.808877046203,52.023257152526185,52.023257152526185,234655,0.0,0.0
2019-08-12,52.33292106605799,53.33336763785209,51.856517590473175,52.40438231432972,52.40438231432972,132599,0.0,0.0
2019-08-13,52.40438068260054,53.64302895361892,52.40438068260054,53.357187604102364,53.357187604102364,325030,0.0,0.0
2019-08-14,53.214266001958116,53.59539023080071,52.332920311763395,52.475842806246874,52.475842806246874,370451,0.0,0.0
2019-08-15,52.475842806246874,52.475842806246874,52.475842806246874,52.475842806246874,52.475842806246874,0,0.0,0.0
2019-08-16,52.47584302353204,55.453364715349906,51.880338685168475,55.096062112331765,55.096062112331765,475473,0.0,0.0
2019-08-19,55.09606362816537,56.88257669240763,55.07224200010742,56.21561108815649,56.21561108815649,375830,0.0,0.0
2019-08-20,56.215612006006324,56.668193869135756,54.54819978548918,55.78684813665359,55.78684813665359,284785,0.0,0.0
2019-08-21,55.54864279662258,56.71583345626429,55.54864279662258,56.69201182935876,56.69201182935876,190439,0.0,0.0
2019-08-22,56.692010625152605,57.38279417470038,55.78684334201871,57.02549158672673,57.02549158672673,402617,0.0,0.0
2019-08-23,57.16841652435672,57.52571912763395,56.19178795486428,57.26369576469597,57.26369576469597,205711,0.0,0.0
2019-08-26,56.21560915497176,57.52571869036305,55.92976780145675,57.430439450748054,57.430439450748054,183084,0.0,0.0
2019-08-27,57.406617093455765,58.812005850589394,57.26369460118084,58.40706363537038,58.40706363537038,574986,0.0,0.0
2019-08-28,58.52616510222366,58.74054884283943,57.12077633064587,57.78774191033381,57.78774191033381,256208,0.0,0.0
2019-08-29,57.644818558086875,59.121668554541884,57.40661682850801,59.121668554541884,59.121668554541884,329680,0.0,0.0
2019-08-30,59.55043501243517,61.884809157186545,59.359872893461365,60.2650402325844,60.2650402325844,807671,0.0,0.0
2019-09-02,60.265040537173846,60.479420650434086,58.97875258827218,59.55043531341289,59.55043531341289,191336,0.0,0.0
2019-09-03,59.47897269832981,59.66953481389101,58.69290624330861,59.33605383766144,59.33605383766144,187927,0.0,0.0
2019-09-04,59.669534062768776,60.55087974714114,59.59807281599912,59.860096175931176,59.860096175931176,287683,0.0,0.0
2019-09-05,60.26504052897691,60.693804390109186,59.74099742522417,60.00301715976548,60.00301715976548,220216,0.0,0.0
2019-09-06,60.336499974683385,60.90818268265746,59.78863525931739,60.860543062771285,60.860543062771285,201971,0.0,0.0
2019-09-09,61.170205750404826,62.33740012672176,61.09874813400766,61.93245424889665,61.93245424889665,295148,0.0,0.0
2019-09-10,61.93245415715284,62.14683427536721,58.95493232267434,59.312234942811756,59.312234942811756,411902,0.0,0.0
2019-09-11,59.550432593864244,60.479417888460546,59.43133172867652,60.02683605461516,60.02683605461516,234886,0.0,0.0
2019-09-12,60.503237038518186,60.669977516021085,59.31222843539775,59.78863187664592,59.78863187664592,173825,0.0,0.0
2019-09-13,59.78863535981338,60.265038828815875,59.07403015630963,59.2407706435265,59.2407706435265,169211,0.0,0.0
2019-09-16,59.19313119944025,60.40796150287424,58.90728984412344,59.69335629724719,59.69335629724719,258633,0.0,0.0
2019-09-17,59.598074934729595,59.71717580535642,59.19313270153242,59.55043531341289,59.55043531341289,147640,0.0,0.0
2019-09-18,59.50279506368711,59.59807430531428,58.24032512144168,58.454705232437846,58.454705232437846,276667,0.0,0.0
2019-09-19,58.47852855097521,59.026393292847104,58.07358631034649,58.31178805597165,58.31178805597165,139712,0.0,0.0
2019-09-20,58.59762620790121,58.859649567576895,57.3589779255625,58.14504436991956,58.14504436991956,433734,0.0,0.0
2019-09-23,58.1450448056397,58.8358283813503,56.31088854350532,57.978300683867474,57.978300683867474,218745,0.0,0.0
2019-09-24,58.049763765933875,59.19313285382714,57.716282781188816,59.19313285382714,59.19313285382714,200623,0.0,0.0
2019-09-25,59.31223557683817,59.31223557683817,57.430443211200156,58.33560695082133,58.33560695082133,141231,0.0,0.0
2019-09-26,58.35942555397749,59.12167038529951,58.35942555397749,59.07403076484252,59.07403076484252,87809,0.0,0.0
2019-09-27,58.90729165452003,59.05021051923575,58.216504420381916,58.3832485478888,58.3832485478888,65827,0.0,0.0
2019-09-30,58.502347407145876,58.502347407145876,57.64481970966305,57.978300683867474,57.978300683867474,124748,0.0,0.0
2019-10-01,58.145041557802685,58.35942165286364,56.66818797966783,57.3589751514628,57.3589751514628,339753,0.0,0.0
2019-10-02,57.192233914721555,57.21605190570681,55.739201981839884,55.81066322413517,55.81066322413517,216796,0.0,0.0
2019-10-03,55.501001851843746,57.33515440499217,55.501001851843746,56.9302121999599,56.9302121999599,146034,0.0,0.0
2019-10-04,57.04931381724728,58.12122159251915,56.358530260384484,56.858751708042746,56.858751708042746,156806,0.0,0.0
2019-10-07,57.1207784343066,57.382798169593386,56.21561108815649,56.21561108815649,56.21561108815649,130505,0.0,0.0
2019-10-08,56.64437727767245,56.668195272038794,55.02460463927909,55.548647766052454,55.548647766052454,211101,0.0,0.0
2019-10-09,55.977404833367515,56.83493248893811,55.57246263171968,56.73964961905813,56.73964961905813,111640,0.0,0.0
2019-10-10,56.93021426469315,57.049315131355684,54.78639866476746,54.905499531429996,54.905499531429996,236345,0.0,0.0
2019-10-11,55.47718288682671,56.596733954293384,55.26280277819312,56.45381145875763,56.45381145875763,166415,0.0,0.0
2019-10-14,56.73965598040939,57.88302510446874,55.73920935985879,57.88302510446874,57.88302510446874,136976,0.0,0.0
2019-10-15,58.121219449516744,59.14548756838891,57.906839356234805,58.78818498980581,58.78818498980581,151073,0.0,0.0
2019-10-16,58.812009397797105,58.812009397797105,57.35898093382336,57.40662055589837,57.40662055589837,134797,0.0,0.0
2019-10-17,57.31133883408151,57.716281056218,55.905946418270105,55.905946418270105,55.905946418270105,231588,0.0,0.0
2019-10-18,55.97741071755536,56.78729520598382,55.42954597083248,55.97741071755536,55.97741071755536,104610,0.0,0.0
2019-10-21,56.572910132549396,56.834933485978645,55.26280063474299,55.501002361616884,55.501002361616884,99468,0.0,0.0
2019-10-22,55.50100330010962,56.45381022371665,55.04842146526427,55.88212752342042,55.88212752342042,174993,0.0,0.0
2019-10-23,55.929767438459166,56.33470965619976,55.57246484021689,56.07268629695409,56.07268629695409,98153,0.0,0.0
2019-10-24,56.45381117702144,58.02594408138878,56.12033020199565,57.62099822428172,57.62099822428172,264820,0.0,0.0
2019-10-25,57.620999443284624,58.24032542105757,57.287518461203874,57.74010031326634,57.74010031326634,135150,0.0,0.0
2019-10-28,57.76392420635846,58.33560695082133,57.7401025775599,58.33560695082133,58.33560695082133,67251,0.0,0.0
2019-10-29,58.35942448368568,59.145490928155034,58.264145244519085,58.59762621627215,58.59762621627215,237343,0.0,0.0
2019-10-30,58.38324589051032,60.57470109510268,58.38324589051032,60.57470109510268,60.57470109510268,323952,0.0,0.0
2019-10-31,60.57470184610887,61.21784580270523,59.62189490754537,60.050658756832945,60.050658756832945,197305,0.0,0.0
2019-11-01,60.050658756832945,60.050658756832945,60.050658756832945,60.050658756832945,60.050658756832945,0,0.0,0.0
2019-11-04,61.1701999904849,61.62278908285163,60.47941644277637,61.52750257750722,61.52750257750722,262328,0.0,0.0
